Key;Date;Volume;Disc;max_T;min_T;avg_T;precipitation;Consumer_Price_Index_month;Exchange_Rate_Index_Period_Average_month;Exchange_Rate_LCU_per_US_Period_Average_month;Industrial_Production_Index_month;Wholesale_Producer_Price_Index_LCU_basus_month;Nominal_Consumption_Total_lcu_quarter;Nominal_Consumption_Total_US_quarter;Nominal_GDP_lcu_quarter;Nominal_GDP_US_quarter;Nominal_Private_Consumption_lcu_quarter;Nominal_Private_Consumption_US_quarter;Real_Consumption_Total_lcu_quarter;Real_Consumption_Total_US_quarter;Real_GDP_lcu_quarter;Real_GDP_US_quarter;Real_Private_Consumption_lcu_quarter;Real_Private_Consumption_US_quarter;Unemployment_Rate_quarter;Disposable_Personal_Income_lcu_annual;Disposable_personal_income_real_lcu_annual;Disposable_Personal_Income_US_annual;Employment_Total_annual;Index_Unit_Labor_Costs_LCU_basis_annual;Index_Unit_Labor_Costs_US_basis_annual;Index_wages_straight_time_LCU_basis_annual;Index_wages_straight_time_US_basis_annual;Nominal_GDP_per_employee_annual;Nominal_Consumption_Per_Capita_US_annual;Nominal_GDP_Per_Capita_lcu_annual;Nominal_Indirect_Taxes_Minus_Subsidies_lcu_annual;Nominal_Indirect_Taxes_Minus_Subsidies_US_annual;Number_of_households_annual;Participation_Rate_annual;Population_Age_Bracket_15_64_annual;Population_Total_annual;Population_Urban_annual;Price_of_Crude_Oil_LCU_basis_annual;Real_GDP_Per_Capita_lcu_annual;Real_Indirect_Taxes_Minus_Subsidies_lcu_annual;Real_Price_of_Crude_Oil_LCU_basis_annual;Real_Price_of_Crude_Oil_US_basis_annual;Share_of_Population_Urban_annual;Tax_Rate_Overall_Taxes_annual;Tax_Rate_Personal_Income_Taxes_annual;Terms_of_Trade_annual;Unemployment_annual;Wages_and_Salaries_Gross_lcu_annual;Wages_and_Salaries_Gross_US_annual;Working_Age_Population_annual;Index_Retail_Sales_Real_month;Real_GDP_at_Factor_Cost_Services_lcu_annual;PMI;Inflation_Rate;Selling_days_ratio;Selling_days;Selling_days_Quarter;Selling_days_Half;Selling_days_9;Selling_days_17;Holidays;Holidays_9;Holidays_17;Sales_Package;Marketing_Package;Month;Month1;Month2;Month3;Month4;Month5;Month6;Month7;Month8;Month9;Month10;Month11;Month12;Growth_rate
F;01/12/2019;386702,0253;87567161,76;50,31568309;33,31690286;41,81441986;0,93712951;85,4585;108,6444;6,8277;58,7934;103,0408;54105,57;7680,5124;101785,2;14448,8356;39179,24;5561,6573;40816,39;7793,9496;79699;14485,4998;29419,74;5617,7426;3,8645;42224,59;32835,6981;6111,3768;772,1091;111,0024;100,9658;145,6804;132,5083;18574,1721;3790,9383;69108,3994;-0,0125;-0,0018;467,0111;0,6968;1014,019;1433,7838;864,6863;444,5609;54438,6784;-0,0025;350,1934;63,6486;60,308;17,0898;2,027;97,4042;30,8529;92560,07;13396,6834;1014,019;55,4772;37143,8125;50,2;4,5;0,806451613;25;72;150;25;25;6;6;6;0;0;12;0;0;0;0;0;0;0;0;0;0;0;1;0
G;01/12/2019;109627,588;14514261,5;50,31568309;33,31690286;41,81441986;0,93712951;85,4585;108,6444;6,8277;58,7934;103,0408;54105,57;7680,5124;101785,2;14448,8356;39179,24;5561,6573;40816,39;7793,9496;79699;14485,4998;29419,74;5617,7426;3,8645;42224,59;32835,6981;6111,3768;772,1091;111,0024;100,9658;145,6804;132,5083;18574,1721;3790,9383;69108,3994;-0,0125;-0,0018;467,0111;0,6968;1014,019;1433,7838;864,6863;444,5609;54438,6784;-0,0025;350,1934;63,6486;60,308;17,0898;2,027;97,4042;30,8529;92560,07;13396,6834;1014,019;55,4772;37143,8125;50,2;4,5;0,806451613;25;72;150;25;25;6;6;6;0;0;12;0;0;0;0;0;0;0;0;0;0;0;1;0
N;01/01/2020;95484,3312;54054013,91;46,97542442;32,51357697;39,74300482;2,091779851;85,4585;108,6444;6,8277;58,7934;103,0408;54347,62;7792,6808;102139,1;14645,3037;39098,67;5606,1968;40731,9;7777,8161;79722,82;14489,8292;29166,58;5569,4013;3,8667;45545,2225;34660,1716;6519,7125;770,3636;114,9266;103,389;158,8149;142,8714;19625,7792;4056,3532;73380,1377;-1071,45;-153,376;473,8918;0,6921;1012,131;1439,3238;884,1478;427,09;57171,4772;243,1125;332,7517;60,4785;61,428;17,2123;2,4273;98,6622;30,8898;102652,38;14694,4942;1012,131;55,4772;38995,0475;50;5,4;0,677419355;21;72;143;20;20;10;11;11;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
M;01/01/2020;0;0;46,97542442;32,51357697;39,74300482;2,091779851;85,4585;108,6444;6,8277;58,7934;103,0408;54347,62;7792,6808;102139,1;14645,3037;39098,67;5606,1968;40731,9;7777,8161;79722,82;14489,8292;29166,58;5569,4013;3,8667;45545,2225;34660,1716;6519,7125;770,3636;114,9266;103,389;158,8149;142,8714;19625,7792;4056,3532;73380,1377;-1071,45;-153,376;473,8918;0,6921;1012,131;1439,3238;884,1478;427,09;57171,4772;243,1125;332,7517;60,4785;61,428;17,2123;2,4273;98,6622;30,8898;102652,38;14694,4942;1012,131;55,4772;38995,0475;50;5,4;0,677419355;21;72;143;20;20;10;11;11;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
A;01/01/2020;2165093,461;611919333,5;46,97542442;32,51357697;39,74300482;2,091779851;85,4585;108,6444;6,8277;58,7934;103,0408;54347,62;7792,6808;102139,1;14645,3037;39098,67;5606,1968;40731,9;7777,8161;79722,82;14489,8292;29166,58;5569,4013;3,8667;45545,2225;34660,1716;6519,7125;770,3636;114,9266;103,389;158,8149;142,8714;19625,7792;4056,3532;73380,1377;-1071,45;-153,376;473,8918;0,6921;1012,131;1439,3238;884,1478;427,09;57171,4772;243,1125;332,7517;60,4785;61,428;17,2123;2,4273;98,6622;30,8898;102652,38;14694,4942;1012,131;55,4772;38995,0475;50;5,4;0,677419355;21;72;143;20;20;10;11;11;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
I;01/01/2020;214448,695;14997272,01;46,97542442;32,51357697;39,74300482;2,091779851;85,4585;108,6444;6,8277;58,7934;103,0408;54347,62;7792,6808;102139,1;14645,3037;39098,67;5606,1968;40731,9;7777,8161;79722,82;14489,8292;29166,58;5569,4013;3,8667;45545,2225;34660,1716;6519,7125;770,3636;114,9266;103,389;158,8149;142,8714;19625,7792;4056,3532;73380,1377;-1071,45;-153,376;473,8918;0,6921;1012,131;1439,3238;884,1478;427,09;57171,4772;243,1125;332,7517;60,4785;61,428;17,2123;2,4273;98,6622;30,8898;102652,38;14694,4942;1012,131;55,4772;38995,0475;50;5,4;0,677419355;21;72;143;20;20;10;11;11;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
H;01/01/2020;312275,419;53236621,92;46,97542442;32,51357697;39,74300482;2,091779851;85,4585;108,6444;6,8277;58,7934;103,0408;54347,62;7792,6808;102139,1;14645,3037;39098,67;5606,1968;40731,9;7777,8161;79722,82;14489,8292;29166,58;5569,4013;3,8667;45545,2225;34660,1716;6519,7125;770,3636;114,9266;103,389;158,8149;142,8714;19625,7792;4056,3532;73380,1377;-1071,45;-153,376;473,8918;0,6921;1012,131;1439,3238;884,1478;427,09;57171,4772;243,1125;332,7517;60,4785;61,428;17,2123;2,4273;98,6622;30,8898;102652,38;14694,4942;1012,131;55,4772;38995,0475;50;5,4;0,677419355;21;72;143;20;20;10;11;11;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
L;01/01/2020;4217,227;1794732,916;46,97542442;32,51357697;39,74300482;2,091779851;85,4585;108,6444;6,8277;58,7934;103,0408;54347,62;7792,6808;102139,1;14645,3037;39098,67;5606,1968;40731,9;7777,8161;79722,82;14489,8292;29166,58;5569,4013;3,8667;45545,2225;34660,1716;6519,7125;770,3636;114,9266;103,389;158,8149;142,8714;19625,7792;4056,3532;73380,1377;-1071,45;-153,376;473,8918;0,6921;1012,131;1439,3238;884,1478;427,09;57171,4772;243,1125;332,7517;60,4785;61,428;17,2123;2,4273;98,6622;30,8898;102652,38;14694,4942;1012,131;55,4772;38995,0475;50;5,4;0,677419355;21;72;143;20;20;10;11;11;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
B;01/01/2020;623220,09;123439371,9;46,97542442;32,51357697;39,74300482;2,091779851;85,4585;108,6444;6,8277;58,7934;103,0408;54347,62;7792,6808;102139,1;14645,3037;39098,67;5606,1968;40731,9;7777,8161;79722,82;14489,8292;29166,58;5569,4013;3,8667;45545,2225;34660,1716;6519,7125;770,3636;114,9266;103,389;158,8149;142,8714;19625,7792;4056,3532;73380,1377;-1071,45;-153,376;473,8918;0,6921;1012,131;1439,3238;884,1478;427,09;57171,4772;243,1125;332,7517;60,4785;61,428;17,2123;2,4273;98,6622;30,8898;102652,38;14694,4942;1012,131;55,4772;38995,0475;50;5,4;0,677419355;21;72;143;20;20;10;11;11;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
C;01/01/2020;1111043,812;104567858,5;46,97542442;32,51357697;39,74300482;2,091779851;85,4585;108,6444;6,8277;58,7934;103,0408;54347,62;7792,6808;102139,1;14645,3037;39098,67;5606,1968;40731,9;7777,8161;79722,82;14489,8292;29166,58;5569,4013;3,8667;45545,2225;34660,1716;6519,7125;770,3636;114,9266;103,389;158,8149;142,8714;19625,7792;4056,3532;73380,1377;-1071,45;-153,376;473,8918;0,6921;1012,131;1439,3238;884,1478;427,09;57171,4772;243,1125;332,7517;60,4785;61,428;17,2123;2,4273;98,6622;30,8898;102652,38;14694,4942;1012,131;55,4772;38995,0475;50;5,4;0,677419355;21;72;143;20;20;10;11;11;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
D;01/01/2020;535131,567;64494692,9;46,97542442;32,51357697;39,74300482;2,091779851;85,4585;108,6444;6,8277;58,7934;103,0408;54347,62;7792,6808;102139,1;14645,3037;39098,67;5606,1968;40731,9;7777,8161;79722,82;14489,8292;29166,58;5569,4013;3,8667;45545,2225;34660,1716;6519,7125;770,3636;114,9266;103,389;158,8149;142,8714;19625,7792;4056,3532;73380,1377;-1071,45;-153,376;473,8918;0,6921;1012,131;1439,3238;884,1478;427,09;57171,4772;243,1125;332,7517;60,4785;61,428;17,2123;2,4273;98,6622;30,8898;102652,38;14694,4942;1012,131;55,4772;38995,0475;50;5,4;0,677419355;21;72;143;20;20;10;11;11;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
E;01/01/2020;291691,672;84797628,76;46,97542442;32,51357697;39,74300482;2,091779851;85,4585;108,6444;6,8277;58,7934;103,0408;54347,62;7792,6808;102139,1;14645,3037;39098,67;5606,1968;40731,9;7777,8161;79722,82;14489,8292;29166,58;5569,4013;3,8667;45545,2225;34660,1716;6519,7125;770,3636;114,9266;103,389;158,8149;142,8714;19625,7792;4056,3532;73380,1377;-1071,45;-153,376;473,8918;0,6921;1012,131;1439,3238;884,1478;427,09;57171,4772;243,1125;332,7517;60,4785;61,428;17,2123;2,4273;98,6622;30,8898;102652,38;14694,4942;1012,131;55,4772;38995,0475;50;5,4;0,677419355;21;72;143;20;20;10;11;11;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
J;01/01/2020;0;0;46,97542442;32,51357697;39,74300482;2,091779851;85,4585;108,6444;6,8277;58,7934;103,0408;54347,62;7792,6808;102139,1;14645,3037;39098,67;5606,1968;40731,9;7777,8161;79722,82;14489,8292;29166,58;5569,4013;3,8667;45545,2225;34660,1716;6519,7125;770,3636;114,9266;103,389;158,8149;142,8714;19625,7792;4056,3532;73380,1377;-1071,45;-153,376;473,8918;0,6921;1012,131;1439,3238;884,1478;427,09;57171,4772;243,1125;332,7517;60,4785;61,428;17,2123;2,4273;98,6622;30,8898;102652,38;14694,4942;1012,131;55,4772;38995,0475;50;5,4;0,677419355;21;72;143;20;20;10;11;11;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
F;01/01/2020;879890,8225;68662207,11;46,97542442;32,51357697;39,74300482;2,091779851;85,4585;108,6444;6,8277;58,7934;103,0408;54347,62;7792,6808;102139,1;14645,3037;39098,67;5606,1968;40731,9;7777,8161;79722,82;14489,8292;29166,58;5569,4013;3,8667;45545,2225;34660,1716;6519,7125;770,3636;114,9266;103,389;158,8149;142,8714;19625,7792;4056,3532;73380,1377;-1071,45;-153,376;473,8918;0,6921;1012,131;1439,3238;884,1478;427,09;57171,4772;243,1125;332,7517;60,4785;61,428;17,2123;2,4273;98,6622;30,8898;102652,38;14694,4942;1012,131;55,4772;38995,0475;50;5,4;0,677419355;21;72;143;20;20;10;11;11;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
G;01/01/2020;679369,234;-22281719,53;46,97542442;32,51357697;39,74300482;2,091779851;85,4585;108,6444;6,8277;58,7934;103,0408;54347,62;7792,6808;102139,1;14645,3037;39098,67;5606,1968;40731,9;7777,8161;79722,82;14489,8292;29166,58;5569,4013;3,8667;45545,2225;34660,1716;6519,7125;770,3636;114,9266;103,389;158,8149;142,8714;19625,7792;4056,3532;73380,1377;-1071,45;-153,376;473,8918;0,6921;1012,131;1439,3238;884,1478;427,09;57171,4772;243,1125;332,7517;60,4785;61,428;17,2123;2,4273;98,6622;30,8898;102652,38;14694,4942;1012,131;55,4772;38995,0475;50;5,4;0,677419355;21;72;143;20;20;10;11;11;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
N;01/02/2020;29548,4472;15549059,47;53,6209112;36,38155326;44,99978068;1,814684557;85,4585;108,6444;6,8277;58,7934;103,0408;54347,62;7792,6808;102139,1;14645,3037;39098,67;5606,1968;40731,9;7777,8161;79722,82;14489,8292;29166,58;5569,4013;3,8667;45545,2225;34660,1716;6519,7125;770,3636;114,9266;103,389;158,8149;142,8714;19625,7792;4056,3532;73380,1377;-1071,45;-153,376;473,8918;0,6921;1012,131;1439,3238;884,1478;427,09;57171,4772;243,1125;332,7517;60,4785;61,428;17,2123;2,4273;98,6622;30,8898;102652,38;14694,4942;1012,131;55,4772;38995,0475;35,7;5,2;0,862068966;25;72;143;18;11;4;11;18;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1,08
M;01/02/2020;0;0;53,6209112;36,38155326;44,99978068;1,814684557;85,4585;108,6444;6,8277;58,7934;103,0408;54347,62;7792,6808;102139,1;14645,3037;39098,67;5606,1968;40731,9;7777,8161;79722,82;14489,8292;29166,58;5569,4013;3,8667;45545,2225;34660,1716;6519,7125;770,3636;114,9266;103,389;158,8149;142,8714;19625,7792;4056,3532;73380,1377;-1071,45;-153,376;473,8918;0,6921;1012,131;1439,3238;884,1478;427,09;57171,4772;243,1125;332,7517;60,4785;61,428;17,2123;2,4273;98,6622;30,8898;102652,38;14694,4942;1012,131;55,4772;38995,0475;35,7;5,2;0,862068966;25;72;143;18;11;4;11;18;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1,08
A;01/02/2020;174966,3407;48969631,96;53,6209112;36,38155326;44,99978068;1,814684557;85,4585;108,6444;6,8277;58,7934;103,0408;54347,62;7792,6808;102139,1;14645,3037;39098,67;5606,1968;40731,9;7777,8161;79722,82;14489,8292;29166,58;5569,4013;3,8667;45545,2225;34660,1716;6519,7125;770,3636;114,9266;103,389;158,8149;142,8714;19625,7792;4056,3532;73380,1377;-1071,45;-153,376;473,8918;0,6921;1012,131;1439,3238;884,1478;427,09;57171,4772;243,1125;332,7517;60,4785;61,428;17,2123;2,4273;98,6622;30,8898;102652,38;14694,4942;1012,131;55,4772;38995,0475;35,7;5,2;0,862068966;25;72;143;18;11;4;11;18;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1,08
I;01/02/2020;12374,29;682111,19;53,6209112;36,38155326;44,99978068;1,814684557;85,4585;108,6444;6,8277;58,7934;103,0408;54347,62;7792,6808;102139,1;14645,3037;39098,67;5606,1968;40731,9;7777,8161;79722,82;14489,8292;29166,58;5569,4013;3,8667;45545,2225;34660,1716;6519,7125;770,3636;114,9266;103,389;158,8149;142,8714;19625,7792;4056,3532;73380,1377;-1071,45;-153,376;473,8918;0,6921;1012,131;1439,3238;884,1478;427,09;57171,4772;243,1125;332,7517;60,4785;61,428;17,2123;2,4273;98,6622;30,8898;102652,38;14694,4942;1012,131;55,4772;38995,0475;35,7;5,2;0,862068966;25;72;143;18;11;4;11;18;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1,08
H;01/02/2020;38114,312;5057427,5;53,6209112;36,38155326;44,99978068;1,814684557;85,4585;108,6444;6,8277;58,7934;103,0408;54347,62;7792,6808;102139,1;14645,3037;39098,67;5606,1968;40731,9;7777,8161;79722,82;14489,8292;29166,58;5569,4013;3,8667;45545,2225;34660,1716;6519,7125;770,3636;114,9266;103,389;158,8149;142,8714;19625,7792;4056,3532;73380,1377;-1071,45;-153,376;473,8918;0,6921;1012,131;1439,3238;884,1478;427,09;57171,4772;243,1125;332,7517;60,4785;61,428;17,2123;2,4273;98,6622;30,8898;102652,38;14694,4942;1012,131;55,4772;38995,0475;35,7;5,2;0,862068966;25;72;143;18;11;4;11;18;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1,08
L;01/02/2020;832,56;116994,5771;53,6209112;36,38155326;44,99978068;1,814684557;85,4585;108,6444;6,8277;58,7934;103,0408;54347,62;7792,6808;102139,1;14645,3037;39098,67;5606,1968;40731,9;7777,8161;79722,82;14489,8292;29166,58;5569,4013;3,8667;45545,2225;34660,1716;6519,7125;770,3636;114,9266;103,389;158,8149;142,8714;19625,7792;4056,3532;73380,1377;-1071,45;-153,376;473,8918;0,6921;1012,131;1439,3238;884,1478;427,09;57171,4772;243,1125;332,7517;60,4785;61,428;17,2123;2,4273;98,6622;30,8898;102652,38;14694,4942;1012,131;55,4772;38995,0475;35,7;5,2;0,862068966;25;72;143;18;11;4;11;18;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1,08
B;01/02/2020;46205,546;13901272,98;53,6209112;36,38155326;44,99978068;1,814684557;85,4585;108,6444;6,8277;58,7934;103,0408;54347,62;7792,6808;102139,1;14645,3037;39098,67;5606,1968;40731,9;7777,8161;79722,82;14489,8292;29166,58;5569,4013;3,8667;45545,2225;34660,1716;6519,7125;770,3636;114,9266;103,389;158,8149;142,8714;19625,7792;4056,3532;73380,1377;-1071,45;-153,376;473,8918;0,6921;1012,131;1439,3238;884,1478;427,09;57171,4772;243,1125;332,7517;60,4785;61,428;17,2123;2,4273;98,6622;30,8898;102652,38;14694,4942;1012,131;55,4772;38995,0475;35,7;5,2;0,862068966;25;72;143;18;11;4;11;18;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1,08
C;01/02/2020;74469,59;8892309,023;53,6209112;36,38155326;44,99978068;1,814684557;85,4585;108,6444;6,8277;58,7934;103,0408;54347,62;7792,6808;102139,1;14645,3037;39098,67;5606,1968;40731,9;7777,8161;79722,82;14489,8292;29166,58;5569,4013;3,8667;45545,2225;34660,1716;6519,7125;770,3636;114,9266;103,389;158,8149;142,8714;19625,7792;4056,3532;73380,1377;-1071,45;-153,376;473,8918;0,6921;1012,131;1439,3238;884,1478;427,09;57171,4772;243,1125;332,7517;60,4785;61,428;17,2123;2,4273;98,6622;30,8898;102652,38;14694,4942;1012,131;55,4772;38995,0475;35,7;5,2;0,862068966;25;72;143;18;11;4;11;18;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1,08
D;01/02/2020;55893,981;11606640;53,6209112;36,38155326;44,99978068;1,814684557;85,4585;108,6444;6,8277;58,7934;103,0408;54347,62;7792,6808;102139,1;14645,3037;39098,67;5606,1968;40731,9;7777,8161;79722,82;14489,8292;29166,58;5569,4013;3,8667;45545,2225;34660,1716;6519,7125;770,3636;114,9266;103,389;158,8149;142,8714;19625,7792;4056,3532;73380,1377;-1071,45;-153,376;473,8918;0,6921;1012,131;1439,3238;884,1478;427,09;57171,4772;243,1125;332,7517;60,4785;61,428;17,2123;2,4273;98,6622;30,8898;102652,38;14694,4942;1012,131;55,4772;38995,0475;35,7;5,2;0,862068966;25;72;143;18;11;4;11;18;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1,08
E;01/02/2020;28203,786;13872107,24;53,6209112;36,38155326;44,99978068;1,814684557;85,4585;108,6444;6,8277;58,7934;103,0408;54347,62;7792,6808;102139,1;14645,3037;39098,67;5606,1968;40731,9;7777,8161;79722,82;14489,8292;29166,58;5569,4013;3,8667;45545,2225;34660,1716;6519,7125;770,3636;114,9266;103,389;158,8149;142,8714;19625,7792;4056,3532;73380,1377;-1071,45;-153,376;473,8918;0,6921;1012,131;1439,3238;884,1478;427,09;57171,4772;243,1125;332,7517;60,4785;61,428;17,2123;2,4273;98,6622;30,8898;102652,38;14694,4942;1012,131;55,4772;38995,0475;35,7;5,2;0,862068966;25;72;143;18;11;4;11;18;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1,08
J;01/02/2020;0;0;53,6209112;36,38155326;44,99978068;1,814684557;85,4585;108,6444;6,8277;58,7934;103,0408;54347,62;7792,6808;102139,1;14645,3037;39098,67;5606,1968;40731,9;7777,8161;79722,82;14489,8292;29166,58;5569,4013;3,8667;45545,2225;34660,1716;6519,7125;770,3636;114,9266;103,389;158,8149;142,8714;19625,7792;4056,3532;73380,1377;-1071,45;-153,376;473,8918;0,6921;1012,131;1439,3238;884,1478;427,09;57171,4772;243,1125;332,7517;60,4785;61,428;17,2123;2,4273;98,6622;30,8898;102652,38;14694,4942;1012,131;55,4772;38995,0475;35,7;5,2;0,862068966;25;72;143;18;11;4;11;18;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1,08
F;01/02/2020;59803,03315;185528018,6;53,6209112;36,38155326;44,99978068;1,814684557;85,4585;108,6444;6,8277;58,7934;103,0408;54347,62;7792,6808;102139,1;14645,3037;39098,67;5606,1968;40731,9;7777,8161;79722,82;14489,8292;29166,58;5569,4013;3,8667;45545,2225;34660,1716;6519,7125;770,3636;114,9266;103,389;158,8149;142,8714;19625,7792;4056,3532;73380,1377;-1071,45;-153,376;473,8918;0,6921;1012,131;1439,3238;884,1478;427,09;57171,4772;243,1125;332,7517;60,4785;61,428;17,2123;2,4273;98,6622;30,8898;102652,38;14694,4942;1012,131;55,4772;38995,0475;35,7;5,2;0,862068966;25;72;143;18;11;4;11;18;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1,08
G;01/02/2020;7675,114;7769427,41;53,6209112;36,38155326;44,99978068;1,814684557;85,4585;108,6444;6,8277;58,7934;103,0408;54347,62;7792,6808;102139,1;14645,3037;39098,67;5606,1968;40731,9;7777,8161;79722,82;14489,8292;29166,58;5569,4013;3,8667;45545,2225;34660,1716;6519,7125;770,3636;114,9266;103,389;158,8149;142,8714;19625,7792;4056,3532;73380,1377;-1071,45;-153,376;473,8918;0,6921;1012,131;1439,3238;884,1478;427,09;57171,4772;243,1125;332,7517;60,4785;61,428;17,2123;2,4273;98,6622;30,8898;102652,38;14694,4942;1012,131;55,4772;38995,0475;35,7;5,2;0,862068966;25;72;143;18;11;4;11;18;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1,08
N;01/03/2020;0;0;61,37779274;42,78993512;52,08228148;2,424988149;85,4585;108,6444;6,8277;58,7934;103,0408;54347,62;7792,6808;102139,1;14645,3037;39098,67;5606,1968;40731,9;7777,8161;79722,82;14489,8292;29166,58;5569,4013;3,8667;45545,2225;34660,1716;6519,7125;770,3636;114,9266;103,389;158,8149;142,8714;19625,7792;4056,3532;73380,1377;-1071,45;-153,376;473,8918;0,6921;1012,131;1439,3238;884,1478;427,09;57171,4772;243,1125;332,7517;60,4785;61,428;17,2123;2,4273;98,6622;30,8898;102652,38;14694,4942;1012,131;55,4772;38995,0475;40,2;5,4;0,838709677;26;72;143;26;26;5;5;5;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;1
M;01/03/2020;0;0;61,37779274;42,78993512;52,08228148;2,424988149;85,4585;108,6444;6,8277;58,7934;103,0408;54347,62;7792,6808;102139,1;14645,3037;39098,67;5606,1968;40731,9;7777,8161;79722,82;14489,8292;29166,58;5569,4013;3,8667;45545,2225;34660,1716;6519,7125;770,3636;114,9266;103,389;158,8149;142,8714;19625,7792;4056,3532;73380,1377;-1071,45;-153,376;473,8918;0,6921;1012,131;1439,3238;884,1478;427,09;57171,4772;243,1125;332,7517;60,4785;61,428;17,2123;2,4273;98,6622;30,8898;102652,38;14694,4942;1012,131;55,4772;38995,0475;40,2;5,4;0,838709677;26;72;143;26;26;5;5;5;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;1
A;01/03/2020;0;0;61,37779274;42,78993512;52,08228148;2,424988149;85,4585;108,6444;6,8277;58,7934;103,0408;54347,62;7792,6808;102139,1;14645,3037;39098,67;5606,1968;40731,9;7777,8161;79722,82;14489,8292;29166,58;5569,4013;3,8667;45545,2225;34660,1716;6519,7125;770,3636;114,9266;103,389;158,8149;142,8714;19625,7792;4056,3532;73380,1377;-1071,45;-153,376;473,8918;0,6921;1012,131;1439,3238;884,1478;427,09;57171,4772;243,1125;332,7517;60,4785;61,428;17,2123;2,4273;98,6622;30,8898;102652,38;14694,4942;1012,131;55,4772;38995,0475;40,2;5,4;0,838709677;26;72;143;26;26;5;5;5;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;1
I;01/03/2020;0;0;61,37779274;42,78993512;52,08228148;2,424988149;85,4585;108,6444;6,8277;58,7934;103,0408;54347,62;7792,6808;102139,1;14645,3037;39098,67;5606,1968;40731,9;7777,8161;79722,82;14489,8292;29166,58;5569,4013;3,8667;45545,2225;34660,1716;6519,7125;770,3636;114,9266;103,389;158,8149;142,8714;19625,7792;4056,3532;73380,1377;-1071,45;-153,376;473,8918;0,6921;1012,131;1439,3238;884,1478;427,09;57171,4772;243,1125;332,7517;60,4785;61,428;17,2123;2,4273;98,6622;30,8898;102652,38;14694,4942;1012,131;55,4772;38995,0475;40,2;5,4;0,838709677;26;72;143;26;26;5;5;5;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;1
H;01/03/2020;0;0;61,37779274;42,78993512;52,08228148;2,424988149;85,4585;108,6444;6,8277;58,7934;103,0408;54347,62;7792,6808;102139,1;14645,3037;39098,67;5606,1968;40731,9;7777,8161;79722,82;14489,8292;29166,58;5569,4013;3,8667;45545,2225;34660,1716;6519,7125;770,3636;114,9266;103,389;158,8149;142,8714;19625,7792;4056,3532;73380,1377;-1071,45;-153,376;473,8918;0,6921;1012,131;1439,3238;884,1478;427,09;57171,4772;243,1125;332,7517;60,4785;61,428;17,2123;2,4273;98,6622;30,8898;102652,38;14694,4942;1012,131;55,4772;38995,0475;40,2;5,4;0,838709677;26;72;143;26;26;5;5;5;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;1
L;01/03/2020;0;0;61,37779274;42,78993512;52,08228148;2,424988149;85,4585;108,6444;6,8277;58,7934;103,0408;54347,62;7792,6808;102139,1;14645,3037;39098,67;5606,1968;40731,9;7777,8161;79722,82;14489,8292;29166,58;5569,4013;3,8667;45545,2225;34660,1716;6519,7125;770,3636;114,9266;103,389;158,8149;142,8714;19625,7792;4056,3532;73380,1377;-1071,45;-153,376;473,8918;0,6921;1012,131;1439,3238;884,1478;427,09;57171,4772;243,1125;332,7517;60,4785;61,428;17,2123;2,4273;98,6622;30,8898;102652,38;14694,4942;1012,131;55,4772;38995,0475;40,2;5,4;0,838709677;26;72;143;26;26;5;5;5;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;1
